2147a2ca07e39d3e4029606d8f060e9fa5d04130,DELETE,regular-file,src/Analysis/documents/Calculus/2018_Quiz2_Blank.pdf,133,
0f7003d3eb58c20697e569dddaf36db1ddf39cbd,DELETE,regular-file,src/Analysis/documents/Calculus/2018_Quiz2_Raw.pdf,133,
14806f8427403f08a5f3ca32dcb60b370ea8ab84,DELETE,regular-file,src/Analysis/documents/Calculus/2018_Quiz3_Blank.pdf,132,
87c2f6c898b7fcf6dea95ddce72aa987a99b694c,DELETE,regular-file,src/Analysis/documents/Calculus/2018_Quiz3_Raw.pdf,132,
893b70fe72f15b9d31d77bfd70bae9547ca4c84a,DELETE,regular-file,src/Analysis/documents/Calculus/2018_Quiz4_Blank.pdf,132,
89758a6de47dde61e036f50cce893dd113d3ebea,DELETE,regular-file,src/Analysis/documents/Calculus/2018_Quiz4_Raw.pdf,132,
eb0cabccea72b430f314fb2f418d9edfb703781b,DELETE,regular-file,src/Analysis/documents/Calculus/2021_Quiz1_Raw.pdf,131,
1d3df5c7ccdef4f9ce368e77c443760ef1c54ec8,DELETE,regular-file,src/Analysis/documents/Calculus/2021_Quiz2_Raw.pdf,132,
6a17f48b69c84124568e8849c7833cfb7b921dad,DELETE,regular-file,src/Analysis/documents/Calculus/2021_Quiz3_Raw.pdf,132,
52473dfe2a04364757bcf525ceeef195a4e1178a,DELETE,regular-file,src/Analysis/documents/Calculus/2022_Quiz1_Blank.pdf,131,
bbbf40d8e1041dde97c3e1111cc82f07389ee2f2,DELETE,regular-file,src/Analysis/documents/Calculus/2022_Quiz1_Raw.pdf,132,
e98cfafab3503b7011de4b18c25f04c1bac85a9e,DELETE,regular-file,src/Analysis/documents/Calculus/2022_Quiz2_Blank.pdf,131,
5c15a1e5f85964fa92b00dc5a16f8717788c681a,DELETE,regular-file,src/Analysis/documents/Calculus/2022_Quiz2_Raw.pdf,131,
72290a79c24be517d54d7a457b30841a4d53c7b8,DELETE,regular-file,src/Analysis/documents/Calculus/2022_Quiz3_Blank.pdf,131,
e86a82748d227de1e627ae1c14e1363e5ec5b95f,DELETE,regular-file,src/Analysis/documents/Calculus/2022_Quiz3_Raw.pdf,131,
7a8f9f6e5b66bb1baf15dc11c31abdc970ac98c1,DELETE,regular-file,src/Analysis/documents/Calculus/2023_Quiz1_Raw.pdf,132,
fab0042f004f84c3be4c1e0a4998cea846fcd82a,DELETE,regular-file,src/Analysis/documents/GAtM/2013_Quiz1_Raw.pdf,131,
51b9ba004da5788ee6169810cd374b2a8c68f5b6,DELETE,regular-file,src/Analysis/documents/GAtM/2013_Quiz2_Raw.pdf,131,
5023ff481da4265cb4520a3ebf36d1c8e20c1fb3,DELETE,regular-file,src/Analysis/documents/GAtM/2013_Test_Raw.pdf,131,
216d313f9a34ec710baeb6ab255285ca9491ca39,DELETE,regular-file,src/Analysis/documents/GAtM/2016_Quiz1_Raw.pdf,131,
14911aacd04316af05eab19a251aa9e199457ea8,DELETE,regular-file,src/Analysis/documents/GAtM/2016_Quiz2_Raw.pdf,131,
0bb33947b9d9097f05a4c12240561802b5f7fa77,DELETE,regular-file,src/Analysis/documents/GAtM/2016_Quiz3_Raw.pdf,131,
fc756ac9fa6deaeb321d3d9b21d987f6d4ebbe4e,DELETE,regular-file,src/Analysis/documents/GAtM/2016_Test_Raw.pdf,132,
7a078482a893b6e5d26a466a1689c5247bc6a4d9,DELETE,regular-file,src/Analysis/documents/GAtM/2018_Quiz1_Blank.pdf,133,
010b9558bf03d2f6110ff4cf4a1c36545ccc2525,DELETE,regular-file,src/Analysis/documents/GAtM/2018_Quiz1_Raw.pdf,133,
f1964e94f03dfefb4505cd056d941a3e55330c9a,DELETE,regular-file,src/Analysis/documents/GAtM/2018_Quiz2_Blank.pdf,133,
5cd7e3e7a9d4afe211d43d75f499a4585d49df93,DELETE,regular-file,src/Analysis/documents/GAtM/2018_Quiz2_Raw.pdf,133,
99a50097a89cb3d5cf98f2aa155110af56b83e93,DELETE,regular-file,src/Analysis/documents/GAtM/2018_Quiz3_Blank.pdf,133,
7a50f3851394f0999ecd9fe0c4be7429780c15c0,DELETE,regular-file,src/Analysis/documents/GAtM/2018_Quiz3_Raw.pdf,133,
